     0.37174803     0.60150096    -0.60150096     0.37174803 
     0.60150096     0.37174803     0.37174803    -0.60150096 
     0.60150096    -0.37174803     0.37174803     0.60150096 
     0.37174803    -0.60150096    -0.60150096    -0.37174803 
