+-------------------------------------+
|        Program final_project        |
| Author: Jose Antonio Quinonero Gris |
+-------------------------------------+

Model: Simple                                                                          
Method: RK4                                                                             

Initial time, t_0 (arbitrary units):       0.00
Time of simulation (arbitrary units):     100.00
Time step (arbitrary units):       0.00
Number of points: 50001

Constants:
alpha =   0.400000
alphaprime =   0.000000
beta =   0.100000
kappa =   1.100000
kappaprime =   0.000000
lambda =   0.400000

Results:
Number of iterations: 50001
Total time of simulation:          100.00

------------------------------------------------
           t            Prey           Predator
------------------------------------------------
          15.60           0.27           8.31
          15.60           0.27           8.30
          15.61           0.27           8.29
          15.61           0.27           8.29
          15.61           0.26           8.28
          15.61           0.26           8.28
          15.61           0.26           8.27
          15.62           0.26           8.26
          15.62           0.26           8.26
          15.62           0.26           8.25
          15.62           0.26           8.24
          15.62           0.26           8.24
          15.63           0.25           8.23
          15.63           0.25           8.23
          15.63           0.25           8.22
          15.63           0.25           8.21
          15.63           0.25           8.21
          15.64           0.25           8.20
          15.64           0.25           8.20
          15.64           0.25           8.19
          15.64           0.25           8.18
          15.64           0.25           8.18
          15.65           0.24           8.17
          15.65           0.24           8.16
          15.65           0.24           8.16
          15.65           0.24           8.15
          15.65           0.24           8.15
          15.66           0.24           8.14
          15.66           0.24           8.13
          15.66           0.24           8.13
          15.66           0.24           8.12
          15.66           0.23           8.12
          15.67           0.23           8.11
          15.67           0.23           8.10
          15.67           0.23           8.10
          15.67           0.23           8.09
          15.67           0.23           8.08
          15.68           0.23           8.08
          15.68           0.23           8.07
          15.68           0.23           8.07
          15.68           0.23           8.06
          15.68           0.22           8.05
          15.69           0.22           8.05
          15.69           0.22           8.04
          15.69           0.22           8.04
          15.69           0.22           8.03
          15.69           0.22           8.02
          15.70           0.22           8.02
          15.70           0.22           8.01
          15.70           0.22           8.01
          15.70           0.22           8.00
          15.70           0.22           7.99
          15.71           0.21           7.99
          15.71           0.21           7.98
          15.71           0.21           7.98
          15.71           0.21           7.97
          15.71           0.21           7.96
          15.72           0.21           7.96
          15.72           0.21           7.95
          15.72           0.21           7.95
          15.72           0.21           7.94
          15.72           0.21           7.93
          15.73           0.21           7.93
          15.73           0.21           7.92
          15.73           0.20           7.92
          15.73           0.20           7.91
          15.73           0.20           7.90
          15.74           0.20           7.90
          15.74           0.20           7.89
          15.74           0.20           7.89
          15.74           0.20           7.88
          15.74           0.20           7.87
          15.75           0.20           7.87
          15.75           0.20           7.86
          15.75           0.20           7.86
          15.75           0.20           7.85
          15.75           0.19           7.84
          15.76           0.19           7.84
          15.76           0.19           7.83
          15.76           0.19           7.83
          15.76           0.19           7.82
          15.76           0.19           7.81
          15.77           0.19           7.81
          15.77           0.19           7.80
          15.77           0.19           7.80
          15.77           0.19           7.79
          15.77           0.19           7.78
          15.78           0.19           7.78
          15.78           0.19           7.77
          15.78           0.18           7.77
          15.78           0.18           7.76
          15.78           0.18           7.75
          15.79           0.18           7.75
          15.79           0.18           7.74
          15.79           0.18           7.74
          15.79           0.18           7.73
          15.79           0.18           7.72
          15.80           0.18           7.72
          15.80           0.18           7.71
          15.80           0.18           7.71
          15.80           0.18           7.70
          15.80           0.18           7.70
          15.81           0.18           7.69
          15.81           0.17           7.68
          15.81           0.17           7.68
          15.81           0.17           7.67
          15.81           0.17           7.67
          15.82           0.17           7.66
          15.82           0.17           7.65
          15.82           0.17           7.65
          15.82           0.17           7.64
          15.82           0.17           7.64
          15.83           0.17           7.63
          15.83           0.17           7.62
          15.83           0.17           7.62
          15.83           0.17           7.61
          15.83           0.17           7.61
          15.84           0.17           7.60
          15.84           0.16           7.60
          15.84           0.16           7.59
          15.84           0.16           7.58
          15.84           0.16           7.58
          15.85           0.16           7.57
          15.85           0.16           7.57
          15.85           0.16           7.56
          15.85           0.16           7.56
          15.85           0.16           7.55
          15.86           0.16           7.54
          15.86           0.16           7.54
          15.86           0.16           7.53
          15.86           0.16           7.53
          15.86           0.16           7.52
          15.87           0.16           7.51
          15.87           0.16           7.51
          15.87           0.15           7.50
          15.87           0.15           7.50
          15.87           0.15           7.49
          15.88           0.15           7.49
          15.88           0.15           7.48
          15.88           0.15           7.47
          15.88           0.15           7.47
          15.88           0.15           7.46
          15.89           0.15           7.46
          15.89           0.15           7.45
          15.89           0.15           7.45
          15.89           0.15           7.44
          15.89           0.15           7.43
          15.90           0.15           7.43
          15.90           0.15           7.42
          15.90           0.15           7.42
          15.90           0.15           7.41
          15.90           0.15           7.41
          15.91           0.14           7.40
          15.91           0.14           7.39
          15.91           0.14           7.39
          15.91           0.14           7.38
          15.91           0.14           7.38
          15.92           0.14           7.37
          15.92           0.14           7.37
          15.92           0.14           7.36
          15.92           0.14           7.35
          15.92           0.14           7.35
          15.93           0.14           7.34
          15.93           0.14           7.34
          15.93           0.14           7.33
          15.93           0.14           7.33
          15.93           0.14           7.32
          15.94           0.14           7.31
          15.94           0.14           7.31
          15.94           0.14           7.30
          15.94           0.14           7.30
          15.94           0.13           7.29
          15.95           0.13           7.29
          15.95           0.13           7.28
          15.95           0.13           7.28
          15.95           0.13           7.27
          15.95           0.13           7.26
          15.96           0.13           7.26
          15.96           0.13           7.25
          15.96           0.13           7.25
          15.96           0.13           7.24
          15.96           0.13           7.24
          15.97           0.13           7.23
          15.97           0.13           7.22
          15.97           0.13           7.22
          15.97           0.13           7.21
          15.97           0.13           7.21
          15.98           0.13           7.20
          15.98           0.13           7.20
          15.98           0.13           7.19
          15.98           0.13           7.19
          15.98           0.13           7.18
          15.99           0.13           7.17
          15.99           0.12           7.17
          15.99           0.12           7.16
          15.99           0.12           7.16
          15.99           0.12           7.15
          16.00           0.12           7.15
          16.00           0.12           7.14
          16.00           0.12           7.14
          16.00           0.12           7.13
          16.00           0.12           7.12
          16.01           0.12           7.12
          16.01           0.12           7.11
          16.01           0.12           7.11
          16.01           0.12           7.10
          16.01           0.12           7.10
          16.02           0.12           7.09
          16.02           0.12           7.09
          16.02           0.12           7.08
          16.02           0.12           7.07
          16.02           0.12           7.07
          16.03           0.12           7.06
          16.03           0.12           7.06
          16.03           0.12           7.05
          16.03           0.12           7.05
          16.03           0.12           7.04
          16.04           0.11           7.04
          16.04           0.11           7.03
          16.04           0.11           7.03
          16.04           0.11           7.02
          16.04           0.11           7.01
          16.05           0.11           7.01
          16.05           0.11           7.00
          16.05           0.11           7.00
          16.05           0.11           6.99
          16.05           0.11           6.99
          16.06           0.11           6.98
          16.06           0.11           6.98
          16.06           0.11           6.97
          16.06           0.11           6.97
          16.06           0.11           6.96
          16.07           0.11           6.95
          16.07           0.11           6.95
          16.07           0.11           6.94
          16.07           0.11           6.94
          16.07           0.11           6.93
          16.08           0.11           6.93
          16.08           0.11           6.92
          16.08           0.11           6.92
          16.08           0.11           6.91
          16.08           0.11           6.91
          16.09           0.11           6.90
          16.09           0.11           6.90
          16.09           0.10           6.89
          16.09           0.10           6.88
          16.09           0.10           6.88
          16.10           0.10           6.87
          16.10           0.10           6.87
          16.10           0.10           6.86
          16.10           0.10           6.86
          16.10           0.10           6.85
          16.11           0.10           6.85
          16.11           0.10           6.84
          16.11           0.10           6.84
          16.11           0.10           6.83
          16.11           0.10           6.83
          16.12           0.10           6.82
          16.12           0.10           6.82
          16.12           0.10           6.81
          16.12           0.10           6.80
          16.12           0.10           6.80
          16.13           0.10           6.79
          16.13           0.10           6.79
          16.13           0.10           6.78
          16.13           0.10           6.78
          16.13           0.10           6.77
          16.14           0.10           6.77
          16.14           0.10           6.76
          16.14           0.10           6.76
          16.14           0.10           6.75
          16.14           0.10           6.75
          16.15           0.10           6.74
          16.15           0.10           6.74
          16.15           0.09           6.73
          16.15           0.09           6.73
          16.15           0.09           6.72
          16.16           0.09           6.72
          16.16           0.09           6.71
          16.16           0.09           6.70
          16.16           0.09           6.70
          16.16           0.09           6.69
          16.17           0.09           6.69
          16.17           0.09           6.68
          16.17           0.09           6.68
          16.17           0.09           6.67
          16.17           0.09           6.67
          16.18           0.09           6.66
          16.18           0.09           6.66
          16.18           0.09           6.65
          16.18           0.09           6.65
          16.18           0.09           6.64
          16.19           0.09           6.64
          16.19           0.09           6.63
          16.19           0.09           6.63
          16.19           0.09           6.62
          16.19           0.09           6.62
          16.20           0.09           6.61
          16.20           0.09           6.61
          16.20           0.09           6.60
          16.20           0.09           6.60
          16.20           0.09           6.59
          16.21           0.09           6.59
          16.21           0.09           6.58
          16.21           0.09           6.57
          16.21           0.09           6.57
          16.21           0.09           6.56
          16.22           0.09           6.56
          16.22           0.09           6.55
          16.22           0.09           6.55
          16.22           0.08           6.54
          16.22           0.08           6.54
          16.23           0.08           6.53
          16.23           0.08           6.53
          16.23           0.08           6.52
          16.23           0.08           6.52
          16.23           0.08           6.51
          16.24           0.08           6.51
          16.24           0.08           6.50
          16.24           0.08           6.50
          16.24           0.08           6.49
          16.24           0.08           6.49
          16.25           0.08           6.48
          16.25           0.08           6.48
          16.25           0.08           6.47
          16.25           0.08           6.47
          16.25           0.08           6.46
          16.26           0.08           6.46
          16.26           0.08           6.45
          16.26           0.08           6.45
          16.26           0.08           6.44
          16.26           0.08           6.44
          16.27           0.08           6.43
          16.27           0.08           6.43
          16.27           0.08           6.42
          16.27           0.08           6.42
          16.27           0.08           6.41
          16.28           0.08           6.41
          16.28           0.08           6.40
          16.28           0.08           6.40
          16.28           0.08           6.39
          16.28           0.08           6.39
          16.29           0.08           6.38
          16.29           0.08           6.38
          16.29           0.08           6.37
          16.29           0.08           6.37
          16.29           0.08           6.36
          16.30           0.08           6.36
          16.30           0.08           6.35
          16.30           0.08           6.35
          16.30           0.08           6.34
          16.30           0.08           6.34
          16.31           0.08           6.33
          16.31           0.07           6.33
          16.31           0.07           6.32
          16.31           0.07           6.32
          16.31           0.07           6.31
          16.32           0.07           6.31
          16.32           0.07           6.30
          16.32           0.07           6.30
          16.32           0.07           6.29
          16.32           0.07           6.29
          16.33           0.07           6.28
          16.33           0.07           6.28
          16.33           0.07           6.27
          16.33           0.07           6.27
          16.33           0.07           6.26
          16.34           0.07           6.26
          16.34           0.07           6.25
          16.34           0.07           6.25
          16.34           0.07           6.24
          16.34           0.07           6.24
          16.35           0.07           6.23
          16.35           0.07           6.23
          16.35           0.07           6.22
          16.35           0.07           6.22
          16.35           0.07           6.21
          16.36           0.07           6.21
          16.36           0.07           6.20
          16.36           0.07           6.20
          16.36           0.07           6.19
          16.36           0.07           6.19
          16.37           0.07           6.18
          16.37           0.07           6.18
          16.37           0.07           6.17
          16.37           0.07           6.17
          16.37           0.07           6.17
          16.38           0.07           6.16
          16.38           0.07           6.16
          16.38           0.07           6.15
          16.38           0.07           6.15
          16.38           0.07           6.14
          16.39           0.07           6.14
          16.39           0.07           6.13
          16.39           0.07           6.13
          16.39           0.07           6.12
          16.39           0.07           6.12
          16.40           0.07           6.11
          16.40           0.07           6.11
          16.40           0.07           6.10
          16.40           0.07           6.10
          16.40           0.07           6.09
          16.41           0.07           6.09
          16.41           0.07           6.08
          16.41           0.06           6.08
          16.41           0.06           6.07
          16.41           0.06           6.07
          16.42           0.06           6.06
          16.42           0.06           6.06
          16.42           0.06           6.05
          16.42           0.06           6.05
          16.42           0.06           6.05
          16.43           0.06           6.04
          16.43           0.06           6.04
          16.43           0.06           6.03
          16.43           0.06           6.03
          16.43           0.06           6.02
          16.44           0.06           6.02
          16.44           0.06           6.01
          16.44           0.06           6.01
          16.44           0.06           6.00
          16.44           0.06           6.00
          16.45           0.06           5.99
          16.45           0.06           5.99
          16.45           0.06           5.98
          16.45           0.06           5.98
          16.45           0.06           5.97
          16.46           0.06           5.97
          16.46           0.06           5.96
          16.46           0.06           5.96
          16.46           0.06           5.96
          16.46           0.06           5.95
          16.47           0.06           5.95
          16.47           0.06           5.94
          16.47           0.06           5.94
          16.47           0.06           5.93
          16.47           0.06           5.93
          16.48           0.06           5.92
          16.48           0.06           5.92
          16.48           0.06           5.91
          16.48           0.06           5.91
          16.48           0.06           5.90
          16.49           0.06           5.90
          16.49           0.06           5.89
          16.49           0.06           5.89
          16.49           0.06           5.89
          16.49           0.06           5.88
          16.50           0.06           5.88
          16.50           0.06           5.87
          16.50           0.06           5.87
          16.50           0.06           5.86
          16.50           0.06           5.86
          16.51           0.06           5.85
          16.51           0.06           5.85
          16.51           0.06           5.84
          16.51           0.06           5.84
          16.51           0.06           5.83
          16.52           0.06           5.83
          16.52           0.06           5.83
          16.52           0.06           5.82
          16.52           0.06           5.82
          16.52           0.06           5.81
          16.53           0.06           5.81
          16.53           0.06           5.80
          16.53           0.06           5.80
          16.53           0.06           5.79
          16.53           0.06           5.79
          16.54           0.06           5.78
          16.54           0.06           5.78
          16.54           0.06           5.77
          16.54           0.05           5.77
          16.54           0.05           5.77
          16.55           0.05           5.76
          16.55           0.05           5.76
          16.55           0.05           5.75
          16.55           0.05           5.75
          16.55           0.05           5.74
          16.56           0.05           5.74
          16.56           0.05           5.73
          16.56           0.05           5.73
          16.56           0.05           5.73
          16.56           0.05           5.72
          16.57           0.05           5.72
          16.57           0.05           5.71
          16.57           0.05           5.71
          16.57           0.05           5.70
          16.57           0.05           5.70
          16.58           0.05           5.69
          16.58           0.05           5.69
          16.58           0.05           5.68
          16.58           0.05           5.68
          16.58           0.05           5.68
          16.59           0.05           5.67
          16.59           0.05           5.67
          16.59           0.05           5.66
          16.59           0.05           5.66
          16.59           0.05           5.65
          16.60           0.05           5.65
          16.60           0.05           5.64
          16.60           0.05           5.64
          16.60           0.05           5.64
          16.60           0.05           5.63
          16.61           0.05           5.63
          16.61           0.05           5.62
          16.61           0.05           5.62
          16.61           0.05           5.61
          16.61           0.05           5.61
          16.62           0.05           5.60
          16.62           0.05           5.60
          16.62           0.05           5.60
          16.62           0.05           5.59
          16.62           0.05           5.59
          16.63           0.05           5.58
          16.63           0.05           5.58
          16.63           0.05           5.57
          16.63           0.05           5.57
          16.63           0.05           5.56
          16.64           0.05           5.56
          16.64           0.05           5.56
          16.64           0.05           5.55
          16.64           0.05           5.55
          16.64           0.05           5.54
          16.65           0.05           5.54
          16.65           0.05           5.53
          16.65           0.05           5.53
          16.65           0.05           5.53
          16.65           0.05           5.52
          16.66           0.05           5.52
          16.66           0.05           5.51
          16.66           0.05           5.51
          16.66           0.05           5.50
          16.66           0.05           5.50
          16.67           0.05           5.49
          16.67           0.05           5.49
          16.67           0.05           5.49
          16.67           0.05           5.48
          16.67           0.05           5.48
          16.68           0.05           5.47
          16.68           0.05           5.47
          16.68           0.05           5.46
          16.68           0.05           5.46
          16.68           0.05           5.46
          16.69           0.05           5.45
          16.69           0.05           5.45
          16.69           0.05           5.44
          16.69           0.05           5.44
          16.69           0.05           5.43
          16.70           0.05           5.43
          16.70           0.05           5.43
          16.70           0.05           5.42
          16.70           0.05           5.42
          16.70           0.05           5.41
          16.71           0.05           5.41
          16.71           0.05           5.40
          16.71           0.05           5.40
          16.71           0.05           5.40
          16.71           0.05           5.39
          16.72           0.05           5.39
          16.72           0.05           5.38
          16.72           0.04           5.38
          16.72           0.04           5.37
          16.72           0.04           5.37
          16.73           0.04           5.37
          16.73           0.04           5.36
          16.73           0.04           5.36
          16.73           0.04           5.35
          16.73           0.04           5.35
          16.74           0.04           5.34
          16.74           0.04           5.34
          16.74           0.04           5.34
          16.74           0.04           5.33
          16.74           0.04           5.33
          16.75           0.04           5.32
          16.75           0.04           5.32
          16.75           0.04           5.32
          16.75           0.04           5.31
          16.75           0.04           5.31
          16.76           0.04           5.30
          16.76           0.04           5.30
          16.76           0.04           5.29
          16.76           0.04           5.29
          16.76           0.04           5.29
          16.77           0.04           5.28
          16.77           0.04           5.28
          16.77           0.04           5.27
          16.77           0.04           5.27
          16.77           0.04           5.26
          16.78           0.04           5.26
          16.78           0.04           5.26
          16.78           0.04           5.25
          16.78           0.04           5.25
          16.78           0.04           5.24
          16.79           0.04           5.24
          16.79           0.04           5.24
          16.79           0.04           5.23
          16.79           0.04           5.23
          16.79           0.04           5.22
          16.80           0.04           5.22
          16.80           0.04           5.22
          16.80           0.04           5.21
          16.80           0.04           5.21
          16.80           0.04           5.20
          16.81           0.04           5.20
          16.81           0.04           5.19
          16.81           0.04           5.19
          16.81           0.04           5.19
          16.81           0.04           5.18
          16.82           0.04           5.18
          16.82           0.04           5.17
          16.82           0.04           5.17
          16.82           0.04           5.17
          16.82           0.04           5.16
          16.83           0.04           5.16
          16.83           0.04           5.15
          16.83           0.04           5.15
          16.83           0.04           5.15
          16.83           0.04           5.14
          16.84           0.04           5.14
          16.84           0.04           5.13
          16.84           0.04           5.13
          16.84           0.04           5.13
          16.84           0.04           5.12
          16.85           0.04           5.12
          16.85           0.04           5.11
          16.85           0.04           5.11
          16.85           0.04           5.10
          16.85           0.04           5.10
          16.86           0.04           5.10
          16.86           0.04           5.09
          16.86           0.04           5.09
          16.86           0.04           5.08
          16.86           0.04           5.08
          16.87           0.04           5.08
          16.87           0.04           5.07
          16.87           0.04           5.07
          16.87           0.04           5.06
          16.87           0.04           5.06
          16.88           0.04           5.06
          16.88           0.04           5.05
          16.88           0.04           5.05
          16.88           0.04           5.04
          16.88           0.04           5.04
          16.89           0.04           5.04
          16.89           0.04           5.03
          16.89           0.04           5.03
          16.89           0.04           5.02
          16.89           0.04           5.02
          16.90           0.04           5.02
          16.90           0.04           5.01
          16.90           0.04           5.01
          16.90           0.04           5.00
          16.90           0.04           5.00
          16.91           0.04           5.00
          16.91           0.04           4.99
          16.91           0.04           4.99
          16.91           0.04           4.98
          16.91           0.04           4.98
          16.92           0.04           4.98
          16.92           0.04           4.97
          16.92           0.04           4.97
          16.92           0.04           4.97
          16.92           0.04           4.96
          16.93           0.04           4.96
          16.93           0.04           4.95
          16.93           0.04           4.95
          16.93           0.04           4.95
          16.93           0.04           4.94
          16.94           0.04           4.94
          16.94           0.04           4.93
          16.94           0.04           4.93
          16.94           0.04           4.93
          16.94           0.04           4.92
          16.95           0.04           4.92
          16.95           0.04           4.91
          16.95           0.04           4.91
          16.95           0.04           4.91
          16.95           0.04           4.90
          16.96           0.04           4.90
          16.96           0.04           4.89
          16.96           0.04           4.89
          16.96           0.04           4.89
          16.96           0.04           4.88
          16.97           0.04           4.88
          16.97           0.04           4.88
          16.97           0.04           4.87
          16.97           0.04           4.87
          16.97           0.04           4.86
          16.98           0.04           4.86
          16.98           0.04           4.86
          16.98           0.04           4.85
          16.98           0.04           4.85
          16.98           0.04           4.84
          16.99           0.03           4.84
          16.99           0.03           4.84
          16.99           0.03           4.83
          16.99           0.03           4.83
          16.99           0.03           4.83
          17.00           0.03           4.82
          17.00           0.03           4.82
          17.00           0.03           4.81
          17.00           0.03           4.81
          17.00           0.03           4.81
          17.01           0.03           4.80
          17.01           0.03           4.80
          17.01           0.03           4.79
          17.01           0.03           4.79
          17.01           0.03           4.79
          17.02           0.03           4.78
          17.02           0.03           4.78
          17.02           0.03           4.78
          17.02           0.03           4.77
          17.02           0.03           4.77
          17.03           0.03           4.76
          17.03           0.03           4.76
          17.03           0.03           4.76
          17.03           0.03           4.75
          17.03           0.03           4.75
          17.04           0.03           4.75
          17.04           0.03           4.74
          17.04           0.03           4.74
          17.04           0.03           4.73
          17.04           0.03           4.73
          17.05           0.03           4.73
          17.05           0.03           4.72
          17.05           0.03           4.72
          17.05           0.03           4.72
          17.05           0.03           4.71
          17.06           0.03           4.71
          17.06           0.03           4.70
          17.06           0.03           4.70
          17.06           0.03           4.70
          17.06           0.03           4.69
          17.07           0.03           4.69
          17.07           0.03           4.69
          17.07           0.03           4.68
          17.07           0.03           4.68
          17.07           0.03           4.67
          17.08           0.03           4.67
          17.08           0.03           4.67
          17.08           0.03           4.66
          17.08           0.03           4.66
          17.08           0.03           4.66
          17.09           0.03           4.65
          17.09           0.03           4.65
          17.09           0.03           4.65
          17.09           0.03           4.64
          17.09           0.03           4.64
          17.10           0.03           4.63
          17.10           0.03           4.63
          17.10           0.03           4.63
          17.10           0.03           4.62
          17.10           0.03           4.62
          17.11           0.03           4.62
          17.11           0.03           4.61
          17.11           0.03           4.61
          17.11           0.03           4.60
          17.11           0.03           4.60
          17.12           0.03           4.60
          17.12           0.03           4.59
          17.12           0.03           4.59
          17.12           0.03           4.59
          17.12           0.03           4.58
          17.13           0.03           4.58
          17.13           0.03           4.58
          17.13           0.03           4.57
          17.13           0.03           4.57
          17.13           0.03           4.56
          17.14           0.03           4.56
          17.14           0.03           4.56
          17.14           0.03           4.55
          17.14           0.03           4.55
          17.14           0.03           4.55
          17.15           0.03           4.54
          17.15           0.03           4.54
          17.15           0.03           4.54
          17.15           0.03           4.53
          17.15           0.03           4.53
          17.16           0.03           4.53
          17.16           0.03           4.52
          17.16           0.03           4.52
          17.16           0.03           4.51
          17.16           0.03           4.51
          17.17           0.03           4.51
          17.17           0.03           4.50
          17.17           0.03           4.50
          17.17           0.03           4.50
          17.17           0.03           4.49
          17.18           0.03           4.49
          17.18           0.03           4.49
          17.18           0.03           4.48
          17.18           0.03           4.48
          17.18           0.03           4.48
          17.19           0.03           4.47
          17.19           0.03           4.47
          17.19           0.03           4.46
          17.19           0.03           4.46
          17.19           0.03           4.46
          17.20           0.03           4.45
          17.20           0.03           4.45
          17.20           0.03           4.45
          17.20           0.03           4.44
          17.20           0.03           4.44
          17.21           0.03           4.44
          17.21           0.03           4.43
          17.21           0.03           4.43
          17.21           0.03           4.43
          17.21           0.03           4.42
          17.22           0.03           4.42
          17.22           0.03           4.42
          17.22           0.03           4.41
          17.22           0.03           4.41
          17.22           0.03           4.40
          17.23           0.03           4.40
          17.23           0.03           4.40
          17.23           0.03           4.39
          17.23           0.03           4.39
          17.23           0.03           4.39
          17.24           0.03           4.38
          17.24           0.03           4.38
          17.24           0.03           4.38
          17.24           0.03           4.37
          17.24           0.03           4.37
          17.25           0.03           4.37
          17.25           0.03           4.36
          17.25           0.03           4.36
          17.25           0.03           4.36
          17.25           0.03           4.35
          17.26           0.03           4.35
          17.26           0.03           4.35
          17.26           0.03           4.34
          17.26           0.03           4.34
          17.26           0.03           4.34
          17.27           0.03           4.33
          17.27           0.03           4.33
          17.27           0.03           4.32
          17.27           0.03           4.32
          17.27           0.03           4.32
          17.28           0.03           4.31
          17.28           0.03           4.31
          17.28           0.03           4.31
          17.28           0.03           4.30
          17.28           0.03           4.30
          17.29           0.03           4.30
          17.29           0.03           4.29
          17.29           0.03           4.29
          17.29           0.03           4.29
          17.29           0.03           4.28
          17.30           0.03           4.28
          17.30           0.03           4.28
          17.30           0.03           4.27
          17.30           0.03           4.27
          17.30           0.03           4.27
          17.31           0.03           4.26
          17.31           0.03           4.26
          17.31           0.03           4.26
          17.31           0.03           4.25
          17.31           0.03           4.25
          17.32           0.03           4.25
          17.32           0.03           4.24
          17.32           0.03           4.24
          17.32           0.03           4.24
          17.32           0.03           4.23
          17.33           0.03           4.23
          17.33           0.03           4.23
          17.33           0.03           4.22
          17.33           0.03           4.22
          17.33           0.03           4.22
          17.34           0.03           4.21
          17.34           0.03           4.21
          17.34           0.03           4.21
          17.34           0.03           4.20
          17.34           0.03           4.20
          17.35           0.03           4.20
          17.35           0.03           4.19
          17.35           0.03           4.19
          17.35           0.03           4.19
          17.35           0.03           4.18
          17.36           0.03           4.18
          17.36           0.03           4.18
          17.36           0.03           4.17
          17.36           0.03           4.17
          17.36           0.03           4.17
          17.37           0.03           4.16
          17.37           0.03           4.16
          17.37           0.03           4.16
          17.37           0.03           4.15
          17.37           0.03           4.15
          17.38           0.03           4.15
          17.38           0.03           4.14
          17.38           0.03           4.14
          17.38           0.03           4.14
          17.38           0.03           4.13
          17.39           0.03           4.13
          17.39           0.03           4.13
          17.39           0.03           4.12
          17.39           0.03           4.12
          17.39           0.03           4.12
          17.40           0.03           4.11
          17.40           0.03           4.11
          17.40           0.03           4.11
          17.40           0.03           4.10
          17.40           0.03           4.10
          17.41           0.03           4.10
          17.41           0.03           4.09
          17.41           0.03           4.09
          17.41           0.03           4.09
          17.41           0.03           4.08
          17.42           0.03           4.08
          17.42           0.03           4.08
          17.42           0.03           4.07
          17.42           0.03           4.07
          17.42           0.03           4.07
          17.43           0.03           4.06
          17.43           0.03           4.06
          17.43           0.03           4.06
          17.43           0.03           4.06
          17.43           0.03           4.05
          17.44           0.03           4.05
          17.44           0.03           4.05
          17.44           0.03           4.04
          17.44           0.03           4.04
          17.44           0.03           4.04
          17.45           0.03           4.03
          17.45           0.03           4.03
          17.45           0.03           4.03
          17.45           0.03           4.02
          17.45           0.03           4.02
          17.46           0.03           4.02
          17.46           0.03           4.01
          17.46           0.03           4.01
          17.46           0.03           4.01
          17.46           0.03           4.00
          17.47           0.03           4.00
          17.47           0.03           4.00
          17.47           0.03           3.99
          17.47           0.03           3.99
          17.47           0.03           3.99
          17.48           0.03           3.98
          17.48           0.03           3.98
          17.48           0.03           3.98
          17.48           0.03           3.98
          17.48           0.03           3.97
          17.49           0.03           3.97
          17.49           0.03           3.97
          17.49           0.03           3.96
          17.49           0.03           3.96
          17.49           0.03           3.96
          17.50           0.03           3.95
          17.50           0.03           3.95
          17.50           0.03           3.95
          17.50           0.03           3.94
          17.50           0.02           3.94
          17.51           0.02           3.94
          17.51           0.02           3.93
          17.51           0.02           3.93
          17.51           0.02           3.93
          17.51           0.02           3.93
          17.52           0.02           3.92
          17.52           0.02           3.92
          17.52           0.02           3.92
          17.52           0.02           3.91
          17.52           0.02           3.91
          17.53           0.02           3.91
          17.53           0.02           3.90
          17.53           0.02           3.90
          17.53           0.02           3.90
          17.53           0.02           3.89
          17.54           0.02           3.89
          17.54           0.02           3.89
          17.54           0.02           3.88
          17.54           0.02           3.88
          17.54           0.02           3.88
          17.55           0.02           3.88
          17.55           0.02           3.87
          17.55           0.02           3.87
          17.55           0.02           3.87
          17.55           0.02           3.86
          17.56           0.02           3.86
          17.56           0.02           3.86
