SIMPLE RULE

 h =   2.0000000000000000     
 IR =   0.0000000000000000     

COMPOSITE RULE

Iter. step   Subint. numb.     Integral value   Difference
        85       1.40538388       0.00012892
        86       1.40550979       0.00012590
        87       1.40563278       0.00012299
        88       1.40575295       0.00012018
        89       1.40587042       0.00011746
        90       1.40598525       0.00011484
        91       1.40609755       0.00011230
        92       1.40620740       0.00010984
        93       1.40631487       0.00010747
        94       1.40642004       0.00010517
        95       1.40652298       0.00010294
        96       1.40662377       0.00010079
        97       1.40672247       0.00009870
        98       1.40681914       0.00009667
        99       1.40691385       0.00009471
       100       1.40700666       0.00009281
       101       1.40709762       0.00009096
       102       1.40718678       0.00008917
       103       1.40727421       0.00008743
       104       1.40735995       0.00008574
       105       1.40744404       0.00008410
       106       1.40752655       0.00008250
       107       1.40760750       0.00008095
       108       1.40768695       0.00007945
       109       1.40776493       0.00007798
       110       1.40784148       0.00007656
       111       1.40791666       0.00007517
       112       1.40799048       0.00007382
       113       1.40806299       0.00007251
       114       1.40813422       0.00007123
       115       1.40820421       0.00006999
       116       1.40827298       0.00006878
       117       1.40834058       0.00006760
       118       1.40840702       0.00006644
       119       1.40847235       0.00006532
       120       1.40853658       0.00006423
       121       1.40859974       0.00006316
       122       1.40866186       0.00006212
       123       1.40872297       0.00006111
       124       1.40878309       0.00006012
       125       1.40884225       0.00005915
       126       1.40890046       0.00005821
       127       1.40895775       0.00005729
       128       1.40901414       0.00005639
       129       1.40906965       0.00005551
       130       1.40912431       0.00005466
       131       1.40917813       0.00005382
       132       1.40923113       0.00005300
       133       1.40928333       0.00005220
       134       1.40933475       0.00005142
       135       1.40938540       0.00005065
       136       1.40943530       0.00004991
       137       1.40948448       0.00004917
       138       1.40953294       0.00004846
       139       1.40958070       0.00004776
       140       1.40962777       0.00004707
       141       1.40967417       0.00004640
       142       1.40971992       0.00004575
       143       1.40976503       0.00004511
       144       1.40980951       0.00004448
       145       1.40985337       0.00004386
       146       1.40989663       0.00004326
       147       1.40993929       0.00004267
       148       1.40998138       0.00004209
       149       1.41002291       0.00004152
       150       1.41006387       0.00004097
       151       1.41010430       0.00004042
       152       1.41014419       0.00003989
       153       1.41018355       0.00003937
       154       1.41022240       0.00003885
       155       1.41026075       0.00003835
       156       1.41029861       0.00003786
       157       1.41033598       0.00003737
       158       1.41037288       0.00003690
       159       1.41040931       0.00003643
       160       1.41044529       0.00003598
       161       1.41048082       0.00003553
       162       1.41051590       0.00003509
       163       1.41055056       0.00003466
       164       1.41058479       0.00003423
       165       1.41061860       0.00003382
       166       1.41065201       0.00003341
       167       1.41068502       0.00003301
       168       1.41071763       0.00003261
       169       1.41074985       0.00003222
       170       1.41078169       0.00003184
       171       1.41081316       0.00003147
       172       1.41084427       0.00003110
       173       1.41087501       0.00003074
       174       1.41090540       0.00003039
       175       1.41093544       0.00003004
       176       1.41096513       0.00002970
       177       1.41099450       0.00002936
       178       1.41102353       0.00002903
       179       1.41105223       0.00002870
       180       1.41108061       0.00002838
       181       1.41110868       0.00002807
       182       1.41113645       0.00002776
       183       1.41116390       0.00002746
       184       1.41119106       0.00002716
       185       1.41121792       0.00002686
       186       1.41124450       0.00002657
       187       1.41127078       0.00002629
       188       1.41129679       0.00002601
       189       1.41132252       0.00002573
       190       1.41134798       0.00002546
       191       1.41137318       0.00002519
       192       1.41139811       0.00002493
       193       1.41142278       0.00002467
       194       1.41144719       0.00002442
       195       1.41147136       0.00002416
       196       1.41149528       0.00002392
       197       1.41151895       0.00002367
       198       1.41154238       0.00002343
       199       1.41156558       0.00002320
       200       1.41158855       0.00002297
       201       1.41161128       0.00002274
       202       1.41163380       0.00002251
       203       1.41165608       0.00002229
       204       1.41167815       0.00002207
       205       1.41170001       0.00002185
       206       1.41172165       0.00002164
       207       1.41174308       0.00002143
       208       1.41176430       0.00002122
       209       1.41178532       0.00002102
       210       1.41180614       0.00002082
       211       1.41182677       0.00002062
       212       1.41184719       0.00002043
       213       1.41186743       0.00002024
       214       1.41188748       0.00002005
       215       1.41190733       0.00001986
       216       1.41192701       0.00001967
       217       1.41194650       0.00001949
       218       1.41196581       0.00001931
       219       1.41198495       0.00001914
       220       1.41200391       0.00001896
       221       1.41202270       0.00001879
       222       1.41204132       0.00001862
       223       1.41205978       0.00001845
       224       1.41207807       0.00001829
       225       1.41209619       0.00001813
       226       1.41211415       0.00001796
       227       1.41213196       0.00001781
       228       1.41214961       0.00001765
       229       1.41216710       0.00001749
       230       1.41218445       0.00001734
       231       1.41220164       0.00001719
       232       1.41221868       0.00001704
       233       1.41223558       0.00001690
       234       1.41225233       0.00001675
       235       1.41226894       0.00001661
       236       1.41228541       0.00001647
       237       1.41230173       0.00001633
       238       1.41231793       0.00001619
       239       1.41233398       0.00001606
       240       1.41234990       0.00001592
       241       1.41236569       0.00001579
       242       1.41238135       0.00001566
       243       1.41239688       0.00001553
       244       1.41241228       0.00001540
       245       1.41242755       0.00001528
       246       1.41244271       0.00001515
       247       1.41245773       0.00001503
       248       1.41247264       0.00001491
       249       1.41248743       0.00001479
       250       1.41250209       0.00001467
       251       1.41251664       0.00001455
       252       1.41253108       0.00001444
       253       1.41254540       0.00001432
       254       1.41255961       0.00001421
       255       1.41257370       0.00001410
       256       1.41258769       0.00001399
       257       1.41260157       0.00001388
       258       1.41261534       0.00001377
       259       1.41262900       0.00001366
       260       1.41264256       0.00001356
       261       1.41265601       0.00001345
       262       1.41266936       0.00001335
       263       1.41268261       0.00001325
       264       1.41269576       0.00001315
       265       1.41270880       0.00001305
       266       1.41272175       0.00001295
       267       1.41273461       0.00001285
       268       1.41274736       0.00001276
       269       1.41276003       0.00001266
       270       1.41277259       0.00001257
       271       1.41278507       0.00001247
       272       1.41279745       0.00001238
       273       1.41280974       0.00001229
       274       1.41282195       0.00001220
       275       1.41283406       0.00001211
       276       1.41284608       0.00001203
       277       1.41285802       0.00001194
       278       1.41286987       0.00001185
       279       1.41288164       0.00001177
       280       1.41289332       0.00001168
       281       1.41290492       0.00001160
       282       1.41291644       0.00001152
       283       1.41292788       0.00001144
       284       1.41293923       0.00001136
       285       1.41295051       0.00001128
       286       1.41296170       0.00001120
       287       1.41297282       0.00001112
       288       1.41298386       0.00001104
       289       1.41299483       0.00001096
       290       1.41300572       0.00001089
       291       1.41301653       0.00001081
       292       1.41302727       0.00001074
       293       1.41303793       0.00001067
       294       1.41304853       0.00001059
       295       1.41305905       0.00001052
       296       1.41306950       0.00001045
       297       1.41307988       0.00001038
       298       1.41309019       0.00001031
       299       1.41310043       0.00001024
       300       1.41311060       0.00001017
       301       1.41312070       0.00001010
       302       1.41313074       0.00001004
       303       1.41314071       0.00000997
       304       1.41315062       0.00000991
       305       1.41316046       0.00000984
       306       1.41317024       0.00000978
       307       1.41317995       0.00000971
       308       1.41318960       0.00000965
       309       1.41319918       0.00000959
       310       1.41320871       0.00000952
       311       1.41321817       0.00000946
       312       1.41322757       0.00000940
       313       1.41323691       0.00000934
       314       1.41324620       0.00000928
       315       1.41325542       0.00000922
       316       1.41326459       0.00000917
       317       1.41327369       0.00000911
       318       1.41328274       0.00000905
       319       1.41329174       0.00000899
       320       1.41330067       0.00000894
       321       1.41330955       0.00000888
       322       1.41331838       0.00000883
       323       1.41332715       0.00000877
       324       1.41333587       0.00000872
       325       1.41334453       0.00000866
       326       1.41335314       0.00000861
       327       1.41336170       0.00000856
       328       1.41337020       0.00000850
       329       1.41337865       0.00000845
       330       1.41338706       0.00000840
       331       1.41339541       0.00000835
       332       1.41340371       0.00000830
       333       1.41341196       0.00000825
       334       1.41342016       0.00000820
       335       1.41342831       0.00000815
       336       1.41343641       0.00000810
       337       1.41344447       0.00000806
       338       1.41345248       0.00000801
       339       1.41346044       0.00000796
       340       1.41346835       0.00000791
       341       1.41347622       0.00000787
       342       1.41348404       0.00000782
       343       1.41349181       0.00000777
       344       1.41349954       0.00000773
       345       1.41350723       0.00000768
       346       1.41351487       0.00000764
       347       1.41352246       0.00000760
       348       1.41353002       0.00000755
       349       1.41353752       0.00000751
       350       1.41354499       0.00000747
       351       1.41355241       0.00000742
       352       1.41355980       0.00000738
       353       1.41356713       0.00000734
       354       1.41357443       0.00000730
       355       1.41358169       0.00000726
       356       1.41358891       0.00000722
       357       1.41359608       0.00000718
       358       1.41360322       0.00000714
       359       1.41361031       0.00000710
       360       1.41361737       0.00000706
       361       1.41362438       0.00000702
       362       1.41363136       0.00000698
       363       1.41363830       0.00000694
       364       1.41364520       0.00000690
       365       1.41365207       0.00000686
       366       1.41365889       0.00000683
       367       1.41366568       0.00000679
       368       1.41367243       0.00000675
       369       1.41367915       0.00000672
       370       1.41368583       0.00000668
       371       1.41369247       0.00000664
       372       1.41369908       0.00000661
       373       1.41370565       0.00000657
       374       1.41371219       0.00000654
       375       1.41371869       0.00000650
       376       1.41372515       0.00000647
       377       1.41373159       0.00000643
       378       1.41373798       0.00000640
       379       1.41374435       0.00000636
       380       1.41375068       0.00000633
       381       1.41375698       0.00000630
       382       1.41376324       0.00000626
       383       1.41376947       0.00000623
       384       1.41377567       0.00000620
       385       1.41378184       0.00000617
       386       1.41378798       0.00000614
       387       1.41379408       0.00000610
       388       1.41380015       0.00000607
       389       1.41380619       0.00000604
       390       1.41381220       0.00000601
       391       1.41381818       0.00000598
       392       1.41382413       0.00000595
       393       1.41383005       0.00000592
       394       1.41383593       0.00000589
       395       1.41384179       0.00000586
       396       1.41384762       0.00000583
       397       1.41385342       0.00000580
       398       1.41385919       0.00000577
       399       1.41386493       0.00000574
       400       1.41387064       0.00000571
       401       1.41387633       0.00000568
       402       1.41388198       0.00000566
       403       1.41388761       0.00000563
       404       1.41389321       0.00000560
       405       1.41389878       0.00000557
       406       1.41390432       0.00000554
       407       1.41390984       0.00000552
       408       1.41391533       0.00000549
       409       1.41392079       0.00000546
       410       1.41392623       0.00000544
       411       1.41393164       0.00000541
       412       1.41393702       0.00000538
       413       1.41394238       0.00000536
       414       1.41394771       0.00000533
       415       1.41395302       0.00000531
       416       1.41395830       0.00000528
       417       1.41396355       0.00000525
       418       1.41396878       0.00000523
       419       1.41397399       0.00000520
       420       1.41397917       0.00000518
       421       1.41398432       0.00000516
       422       1.41398945       0.00000513
       423       1.41399456       0.00000511
       424       1.41399964       0.00000508
       425       1.41400470       0.00000506
       426       1.41400973       0.00000503
       427       1.41401475       0.00000501
       428       1.41401973       0.00000499
       429       1.41402470       0.00000496
       430       1.41402964       0.00000494
       431       1.41403456       0.00000492
       432       1.41403945       0.00000490
       433       1.41404432       0.00000487
       434       1.41404918       0.00000485
       435       1.41405400       0.00000483
       436       1.41405881       0.00000481
       437       1.41406359       0.00000478
       438       1.41406835       0.00000476
       439       1.41407309       0.00000474
       440       1.41407781       0.00000472
       441       1.41408251       0.00000470
       442       1.41408719       0.00000468
       443       1.41409184       0.00000465
       444       1.41409647       0.00000463
       445       1.41410109       0.00000461
       446       1.41410568       0.00000459
       447       1.41411025       0.00000457
       448       1.41411480       0.00000455
       449       1.41411933       0.00000453
       450       1.41412384       0.00000451
       451       1.41412834       0.00000449
       452       1.41413281       0.00000447
       453       1.41413726       0.00000445
       454       1.41414169       0.00000443
       455       1.41414610       0.00000441
       456       1.41415049       0.00000439
       457       1.41415487       0.00000437
       458       1.41415922       0.00000435
       459       1.41416356       0.00000434
       460       1.41416787       0.00000432
       461       1.41417217       0.00000430
       462       1.41417645       0.00000428
       463       1.41418071       0.00000426
       464       1.41418495       0.00000424
       465       1.41418918       0.00000422
       466       1.41419338       0.00000421
       467       1.41419757       0.00000419
       468       1.41420174       0.00000417
       469       1.41420589       0.00000415
       470       1.41421002       0.00000413
       471       1.41421414       0.00000412
       472       1.41421824       0.00000410
       473       1.41422232       0.00000408
       474       1.41422639       0.00000406
       475       1.41423043       0.00000405
       476       1.41423446       0.00000403
       477       1.41423848       0.00000401
       478       1.41424247       0.00000400
       479       1.41424645       0.00000398
       480       1.41425042       0.00000396
       481       1.41425436       0.00000395
       482       1.41425830       0.00000393
       483       1.41426221       0.00000391
       484       1.41426611       0.00000390
       485       1.41426999       0.00000388
       486       1.41427386       0.00000387
       487       1.41427771       0.00000385
       488       1.41428154       0.00000383
       489       1.41428536       0.00000382
       490       1.41428916       0.00000380
       491       1.41429295       0.00000379
       492       1.41429672       0.00000377
       493       1.41430048       0.00000376
       494       1.41430422       0.00000374
       495       1.41430795       0.00000373
       496       1.41431166       0.00000371
       497       1.41431535       0.00000370
       498       1.41431903       0.00000368
       499       1.41432270       0.00000367
       500       1.41432635       0.00000365
       501       1.41432999       0.00000364
       502       1.41433361       0.00000362
       503       1.41433722       0.00000361
       504       1.41434082       0.00000359
       505       1.41434440       0.00000358
       506       1.41434796       0.00000357
       507       1.41435151       0.00000355
       508       1.41435505       0.00000354
       509       1.41435858       0.00000352
       510       1.41436209       0.00000351
       511       1.41436558       0.00000350
       512       1.41436906       0.00000348
       513       1.41437253       0.00000347
       514       1.41437599       0.00000346
       515       1.41437943       0.00000344
       516       1.41438286       0.00000343
       517       1.41438627       0.00000342
       518       1.41438968       0.00000340
       519       1.41439307       0.00000339
       520       1.41439644       0.00000338
       521       1.41439980       0.00000336
       522       1.41440316       0.00000335
       523       1.41440649       0.00000334
       524       1.41440982       0.00000332
       525       1.41441313       0.00000331
       526       1.41441643       0.00000330
       527       1.41441971       0.00000329
       528       1.41442299       0.00000327
       529       1.41442625       0.00000326
       530       1.41442950       0.00000325
       531       1.41443274       0.00000324
       532       1.41443596       0.00000323
       533       1.41443918       0.00000321
       534       1.41444238       0.00000320
       535       1.41444557       0.00000319
       536       1.41444874       0.00000318
       537       1.41445191       0.00000317
       538       1.41445506       0.00000315
       539       1.41445820       0.00000314
       540       1.41446133       0.00000313
       541       1.41446445       0.00000312
       542       1.41446756       0.00000311
       543       1.41447065       0.00000310
       544       1.41447374       0.00000308
       545       1.41447681       0.00000307
       546       1.41447987       0.00000306
       547       1.41448292       0.00000305
       548       1.41448596       0.00000304
       549       1.41448899       0.00000303
       550       1.41449201       0.00000302
       551       1.41449501       0.00000301
       552       1.41449801       0.00000300
       553       1.41450099       0.00000298
       554       1.41450397       0.00000297
       555       1.41450693       0.00000296
       556       1.41450988       0.00000295
       557       1.41451282       0.00000294
       558       1.41451576       0.00000293
       559       1.41451868       0.00000292
       560       1.41452159       0.00000291
       561       1.41452449       0.00000290
       562       1.41452738       0.00000289
       563       1.41453025       0.00000288
       564       1.41453312       0.00000287
       565       1.41453598       0.00000286
       566       1.41453883       0.00000285
       567       1.41454167       0.00000284
       568       1.41454450       0.00000283
       569       1.41454732       0.00000282
       570       1.41455012       0.00000281
       571       1.41455292       0.00000280
       572       1.41455571       0.00000279
       573       1.41455849       0.00000278
       574       1.41456126       0.00000277
       575       1.41456402       0.00000276
       576       1.41456677       0.00000275
       577       1.41456951       0.00000274
       578       1.41457224       0.00000273
       579       1.41457497       0.00000272
       580       1.41457768       0.00000271
       581       1.41458038       0.00000270
       582       1.41458308       0.00000269
       583       1.41458576       0.00000268
       584       1.41458844       0.00000268
       585       1.41459110       0.00000267
       586       1.41459376       0.00000266
       587       1.41459641       0.00000265
       588       1.41459905       0.00000264
       589       1.41460168       0.00000263
       590       1.41460430       0.00000262
       591       1.41460691       0.00000261
       592       1.41460951       0.00000260
       593       1.41461211       0.00000259
       594       1.41461469       0.00000259
       595       1.41461727       0.00000258
       596       1.41461984       0.00000257
       597       1.41462240       0.00000256
       598       1.41462495       0.00000255
       599       1.41462750       0.00000254
       600       1.41463003       0.00000253
       601       1.41463256       0.00000253
       602       1.41463507       0.00000252
       603       1.41463758       0.00000251
       604       1.41464008       0.00000250
       605       1.41464258       0.00000249
       606       1.41464506       0.00000248
       607       1.41464754       0.00000248
       608       1.41465000       0.00000247
       609       1.41465246       0.00000246
       610       1.41465492       0.00000245
       611       1.41465736       0.00000244
       612       1.41465980       0.00000244
       613       1.41466222       0.00000243
       614       1.41466464       0.00000242
       615       1.41466706       0.00000241
       616       1.41466946       0.00000240
       617       1.41467186       0.00000240
       618       1.41467425       0.00000239
       619       1.41467663       0.00000238
       620       1.41467900       0.00000237
       621       1.41468137       0.00000237
       622       1.41468372       0.00000236
       623       1.41468607       0.00000235
       624       1.41468842       0.00000234
       625       1.41469075       0.00000234
       626       1.41469308       0.00000233
       627       1.41469540       0.00000232
       628       1.41469771       0.00000231
       629       1.41470002       0.00000231
       630       1.41470232       0.00000230
       631       1.41470461       0.00000229
       632       1.41470689       0.00000228
       633       1.41470917       0.00000228
       634       1.41471144       0.00000227
       635       1.41471370       0.00000226
       636       1.41471596       0.00000226
       637       1.41471820       0.00000225
       638       1.41472045       0.00000224
       639       1.41472268       0.00000223
       640       1.41472491       0.00000223
       641       1.41472713       0.00000222
       642       1.41472934       0.00000221
       643       1.41473155       0.00000221
       644       1.41473375       0.00000220
       645       1.41473594       0.00000219
       646       1.41473812       0.00000219
       647       1.41474030       0.00000218
       648       1.41474248       0.00000217
       649       1.41474464       0.00000217
       650       1.41474680       0.00000216
       651       1.41474895       0.00000215
       652       1.41475110       0.00000215
       653       1.41475324       0.00000214
       654       1.41475537       0.00000213
       655       1.41475750       0.00000213
       656       1.41475962       0.00000212
       657       1.41476173       0.00000211
       658       1.41476384       0.00000211
       659       1.41476594       0.00000210
       660       1.41476803       0.00000209
       661       1.41477012       0.00000209
       662       1.41477220       0.00000208
       663       1.41477427       0.00000207
       664       1.41477634       0.00000207
       665       1.41477840       0.00000206
       666       1.41478046       0.00000206
       667       1.41478251       0.00000205
       668       1.41478455       0.00000204
       669       1.41478659       0.00000204
       670       1.41478862       0.00000203
       671       1.41479065       0.00000203
       672       1.41479267       0.00000202
       673       1.41479468       0.00000201
       674       1.41479669       0.00000201
       675       1.41479869       0.00000200
       676       1.41480069       0.00000200
       677       1.41480268       0.00000199
       678       1.41480466       0.00000198
       679       1.41480664       0.00000198
       680       1.41480861       0.00000197
       681       1.41481058       0.00000197
       682       1.41481254       0.00000196
       683       1.41481450       0.00000196
       684       1.41481645       0.00000195
       685       1.41481839       0.00000194
       686       1.41482033       0.00000194
       687       1.41482226       0.00000193
       688       1.41482419       0.00000193
       689       1.41482611       0.00000192
       690       1.41482802       0.00000192
       691       1.41482993       0.00000191
       692       1.41483184       0.00000190
       693       1.41483374       0.00000190
       694       1.41483563       0.00000189
       695       1.41483752       0.00000189
       696       1.41483940       0.00000188
       697       1.41484128       0.00000188
       698       1.41484315       0.00000187
       699       1.41484502       0.00000187
       700       1.41484688       0.00000186
       701       1.41484873       0.00000186
       702       1.41485058       0.00000185
       703       1.41485243       0.00000185
       704       1.41485427       0.00000184
       705       1.41485610       0.00000183
       706       1.41485793       0.00000183
       707       1.41485976       0.00000182
       708       1.41486158       0.00000182
       709       1.41486339       0.00000181
       710       1.41486520       0.00000181
       711       1.41486700       0.00000180
       712       1.41486880       0.00000180
       713       1.41487060       0.00000179
       714       1.41487238       0.00000179
       715       1.41487417       0.00000178
       716       1.41487595       0.00000178
       717       1.41487772       0.00000177
       718       1.41487949       0.00000177
       719       1.41488125       0.00000176
       720       1.41488301       0.00000176
       721       1.41488477       0.00000175
       722       1.41488652       0.00000175
       723       1.41488826       0.00000174
       724       1.41489000       0.00000174
       725       1.41489174       0.00000173
       726       1.41489347       0.00000173
       727       1.41489519       0.00000173
       728       1.41489691       0.00000172
       729       1.41489863       0.00000172
       730       1.41490034       0.00000171
       731       1.41490204       0.00000171
       732       1.41490375       0.00000170
       733       1.41490544       0.00000170
       734       1.41490714       0.00000169
       735       1.41490882       0.00000169
       736       1.41491051       0.00000168
       737       1.41491219       0.00000168
       738       1.41491386       0.00000167
       739       1.41491553       0.00000167
       740       1.41491719       0.00000167
       741       1.41491885       0.00000166
       742       1.41492051       0.00000166
       743       1.41492216       0.00000165
       744       1.41492381       0.00000165
       745       1.41492545       0.00000164
       746       1.41492709       0.00000164
       747       1.41492872       0.00000163
       748       1.41493035       0.00000163
       749       1.41493198       0.00000163
       750       1.41493360       0.00000162
       751       1.41493522       0.00000162
       752       1.41493683       0.00000161
       753       1.41493844       0.00000161
       754       1.41494004       0.00000160
       755       1.41494164       0.00000160
       756       1.41494324       0.00000160
       757       1.41494483       0.00000159
       758       1.41494641       0.00000159
       759       1.41494800       0.00000158
       760       1.41494958       0.00000158
       761       1.41495115       0.00000157
       762       1.41495272       0.00000157
       763       1.41495429       0.00000157
       764       1.41495585       0.00000156
       765       1.41495741       0.00000156
       766       1.41495896       0.00000155
       767       1.41496051       0.00000155
       768       1.41496206       0.00000155
       769       1.41496360       0.00000154
       770       1.41496513       0.00000154
       771       1.41496667       0.00000153
       772       1.41496820       0.00000153
       773       1.41496972       0.00000153
       774       1.41497125       0.00000152
       775       1.41497276       0.00000152
       776       1.41497428       0.00000151
       777       1.41497579       0.00000151
       778       1.41497729       0.00000151
       779       1.41497880       0.00000150
       780       1.41498029       0.00000150
       781       1.41498179       0.00000149
       782       1.41498328       0.00000149
       783       1.41498477       0.00000149
       784       1.41498625       0.00000148
       785       1.41498773       0.00000148
       786       1.41498921       0.00000148
       787       1.41499068       0.00000147
       788       1.41499215       0.00000147
       789       1.41499361       0.00000146
       790       1.41499507       0.00000146
       791       1.41499653       0.00000146
       792       1.41499798       0.00000145
       793       1.41499943       0.00000145
       794       1.41500088       0.00000145
       795       1.41500232       0.00000144
       796       1.41500376       0.00000144
       797       1.41500519       0.00000144
       798       1.41500662       0.00000143
       799       1.41500805       0.00000143
       800       1.41500948       0.00000142
       801       1.41501090       0.00000142
       802       1.41501232       0.00000142
       803       1.41501373       0.00000141
       804       1.41501514       0.00000141
       805       1.41501655       0.00000141
       806       1.41501795       0.00000140
       807       1.41501935       0.00000140
       808       1.41502075       0.00000140
       809       1.41502214       0.00000139
       810       1.41502353       0.00000139
       811       1.41502491       0.00000139
       812       1.41502630       0.00000138
       813       1.41502768       0.00000138
       814       1.41502905       0.00000138
       815       1.41503042       0.00000137
       816       1.41503179       0.00000137
       817       1.41503316       0.00000137
       818       1.41503452       0.00000136
       819       1.41503588       0.00000136
       820       1.41503724       0.00000136
       821       1.41503859       0.00000135
       822       1.41503994       0.00000135
       823       1.41504128       0.00000135
       824       1.41504263       0.00000134
       825       1.41504396       0.00000134
       826       1.41504530       0.00000134
       827       1.41504663       0.00000133
       828       1.41504796       0.00000133
       829       1.41504929       0.00000133
       830       1.41505061       0.00000132
       831       1.41505193       0.00000132
       832       1.41505325       0.00000132
       833       1.41505456       0.00000131
       834       1.41505587       0.00000131
       835       1.41505718       0.00000131
       836       1.41505848       0.00000130
       837       1.41505979       0.00000130
       838       1.41506108       0.00000130
       839       1.41506238       0.00000129
       840       1.41506367       0.00000129
       841       1.41506496       0.00000129
       842       1.41506625       0.00000129
       843       1.41506753       0.00000128
       844       1.41506881       0.00000128
       845       1.41507008       0.00000128
       846       1.41507136       0.00000127
       847       1.41507263       0.00000127
       848       1.41507390       0.00000127
       849       1.41507516       0.00000126
       850       1.41507642       0.00000126
       851       1.41507768       0.00000126
       852       1.41507894       0.00000126
       853       1.41508019       0.00000125
       854       1.41508144       0.00000125
       855       1.41508269       0.00000125
       856       1.41508393       0.00000124
       857       1.41508517       0.00000124
       858       1.41508641       0.00000124
       859       1.41508764       0.00000124
       860       1.41508888       0.00000123
       861       1.41509011       0.00000123
       862       1.41509133       0.00000123
       863       1.41509256       0.00000122
       864       1.41509378       0.00000122
       865       1.41509499       0.00000122
       866       1.41509621       0.00000122
       867       1.41509742       0.00000121
       868       1.41509863       0.00000121
       869       1.41509984       0.00000121
       870       1.41510104       0.00000120
       871       1.41510224       0.00000120
       872       1.41510344       0.00000120
       873       1.41510464       0.00000120
       874       1.41510583       0.00000119
       875       1.41510702       0.00000119
       876       1.41510821       0.00000119
       877       1.41510940       0.00000118
       878       1.41511058       0.00000118
       879       1.41511176       0.00000118
       880       1.41511293       0.00000118
       881       1.41511411       0.00000117
       882       1.41511528       0.00000117
       883       1.41511645       0.00000117
       884       1.41511762       0.00000117
       885       1.41511878       0.00000116
       886       1.41511994       0.00000116
       887       1.41512110       0.00000116
       888       1.41512225       0.00000116
       889       1.41512341       0.00000115
       890       1.41512456       0.00000115
       891       1.41512571       0.00000115
       892       1.41512685       0.00000115
       893       1.41512799       0.00000114
       894       1.41512913       0.00000114
       895       1.41513027       0.00000114
       896       1.41513141       0.00000114
       897       1.41513254       0.00000113
       898       1.41513367       0.00000113
       899       1.41513480       0.00000113
       900       1.41513592       0.00000113
       901       1.41513705       0.00000112
       902       1.41513817       0.00000112
       903       1.41513928       0.00000112
       904       1.41514040       0.00000112
       905       1.41514151       0.00000111
       906       1.41514262       0.00000111
       907       1.41514373       0.00000111
       908       1.41514484       0.00000111
       909       1.41514594       0.00000110
       910       1.41514704       0.00000110
       911       1.41514814       0.00000110
       912       1.41514923       0.00000110
       913       1.41515033       0.00000109
       914       1.41515142       0.00000109
       915       1.41515251       0.00000109
       916       1.41515359       0.00000109
       917       1.41515467       0.00000108
       918       1.41515576       0.00000108
       919       1.41515684       0.00000108
       920       1.41515791       0.00000108
       921       1.41515899       0.00000107
       922       1.41516006       0.00000107
       923       1.41516113       0.00000107
