     0.40824829     0.29187821    -0.49813697     0.28871687     0.49997590     0.40824829 
     0.40824829     0.57733838     0.00370546    -0.57735027     0.00004819    -0.40824829 
     0.40824829    -0.28546017    -0.50184243     0.28863340    -0.50002409    -0.40824829 
     0.40824829    -0.57733838    -0.00370546    -0.57735027     0.00004819     0.40824829 
     0.40824829    -0.29187821     0.49813697     0.28871687     0.49997590    -0.40824829 
     0.40824829     0.28546017     0.50184243     0.28863340    -0.50002409     0.40824829 
